Name,ID
store klungen,Q15720691
groer schnaaper see,Q15727683
lille klungen,Q15728431
beidendorfer see,Q15763231
allan tarn,Q15782452
bantikower see,Q15785480
blei-see,Q15788951
buchsee (mnsing),Q15793027
lake terrien (mkinac),Q15796359
lake charest (mkinac),Q15797586
blankensee,Q15803329
degerndorfer weiher,Q15804930
egelsee (stuttgart),Q15807402
eichsee,Q15807479
faules luch,Q15809347
grabowsee,Q15812697
grodllner see,Q15812916
groer vtersee,Q15812947
groer schillerteich,Q15812945
klosterweiher (dachsberg),Q15815949
gtzer see,Q15818807
gmser see,Q15818813
jeseriger see,Q15820993
kathleen lake,Q15823222
kleiner vtersee,Q15823808
kranepfuhl,Q15824344
krummer see,Q15824506
laascher see,Q15824934
lac bylot,Q15824950
lac allemand,Q15824948
lac artigny,Q15824949
lac castignon,Q15824954
lac cambrien,Q15824952
lac champdor,Q15824956
lac guers,Q15824963
lac faribault,Q15824961
lac klotz,Q15824965
lac mistinibi,Q15824970
lac le roy,Q15824968
lac nantais,Q15824974
lac natuak,Q15824975
mgiscane lake,Q15824972
lac nachicapau,Q15824973
lac patamisk,Q15824979
lake nichicun,Q15824976
lac saffray,Q15824982
lac tassialouc,Q15824983
lac romanet,Q15824981
lac wahemen,Q15824986
lac vannes,Q15824985
lac des commissaires,Q15824990
linowsee,Q15825936
pritzerber see,Q15841008
schnackenweiher,Q15846625
steufzger weiher,Q15849210
snser see,Q15849903
taube elbe,Q15850170
artung,Q15853649
waskaiowaka lake,Q15853704
weier see,Q15853905
wuckersee,Q15855142
zermtzelsee,Q15855680
bethesda dam,Q15856886
molengat,Q15879462
zandmeer,Q15884177
echo lake,Q15885478
schutsloterwijde,Q15885714
green grass lake,Q15899691
kalbelesee,Q15907147
kleiner dsee,Q15907237
abudelauri lakes,Q15908758
yvesi,Q15908814
yundang lake,Q15909969
lake krn,Q15913052
cueifong lake,Q15917502
pangkog co,Q15925379
qoima co,Q15933460
baidang hu,Q15936383
ma hu,Q15938206
rakwa tso,Q15938428
panjalu lake,Q15939536
jomo caka,Q15941022
wenquan hu,Q15941543
baibing cuo,Q15941558
yinbo hu,Q15941585
pung co,Q15941737
xuemei hu,Q15941943
pipa lake,Q15942057
como chamling,Q15942101
xuejing hu,Q15942213
gulug co,Q15942230
xuehuan hu,Q15942387
margog caka,Q15942406
quedan cuo,Q15942425
meima cuo,Q15942528
saibu cuo,Q15942538
norma co,Q15942558
rola co,Q15942616
xueyuan hu,Q15943505
namka co,Q15943679
baixian hu,Q15943857
darngo co'ngoin,Q15944655
rebang tso,Q15944820
armstrong lake,Q15945610
yan hu,Q15947184
jieze chaka,Q15950084
xuru co,Q15950960
sekazhi cuo,Q15951256
qor caka,Q15952354
mang cuo,Q15953515
aweng cuo,Q15953740
tima chaka,Q15954879
lubu cuo,Q15954981
datog co,Q15956205
raggyor caka,Q15956433
sinerv,Q15961793
iivantiira,Q15963685
hnavatn,Q15974302
horseshoe lake,Q15975558
ozero rybnitsa,Q15983792
ozero zatskovo,Q15986344
okanj,Q15997781
white lake,Q15221
lake ladoga,Q15288
sdfeldsee,Q1500286
grokaynaer see,Q1500286
napaktulik,Q1546823
napaktulik lake,Q1546823
groer tessiner see,Q1547980
gro tessiner see,Q1547980
gro upahler see,Q1547985
upahler see,Q1547985
groer peetscher see,Q1548817
groer peetschersee,Q1548817
indian house lake,Q15144289
lac de la hutte sauvage,Q15144289
crater lake,Q15211956
jade crater lake,Q15211956
dogtrot lake,Q15214454
dogtrot lake (minnesota),Q15214454
bbeltes ezers,Q15218746
bbeltis,Q15218746
onezhskoe ozero,Q166162
lake onega,Q166162
lake onego,Q166162
lago pal,Q167274
palsee,Q167274
lago palu,Q167274
lagh da pal,Q167274
lake mille lacs,Q1600016
mille lacs lake,Q1600016
kleinvieler see,Q1669934
kleinvielener see,Q1669934
unterer gaisalpsee,Q1674943
geisalp see,Q1674943
tiefwarensee,Q1687394
tiefwaren,Q1687394
jezioro jeziorak,Q1688774
jeziorak,Q1688774
rhner see,Q1696591
groer see,Q1696591
wiyashakimi lake,Q1699973
wiyshkim lake,Q1699973
lac  leau claire,Q1699973
lac wiyshkim,Q1699973
lac wiyashakimi,Q1699973
clearwater lakes,Q1699973
peter pond lake,Q1630205
peter pond,Q1630205
hottah lake,Q1631233
hottah,Q1631233
lake tikshozero,Q1634432
ozero tiksheozero,Q1634432
juurusvesi,Q1635506
juurusvesiakonvesi,Q1635506
akonvesi,Q1635506
conguillio lake,Q1636294
conguillo lake,Q1636294
uru uru lake,Q1641307
lago uru uru,Q1641307
bergsee oberlbbe,Q1654445
oberlbber bergsee,Q1654445
ilsu dam,Q1659316
ilsu,Q1659316
siskiwit lake,Q16900254
siskiwit lake (isle royale),Q16900254
yao lake,Q16935592
yaohu,Q16935592
yaohu lake,Q16935592
shanpo hu,Q16935878
shanpo lake,Q16935878
lake baiyang,Q16935939
baiyang lake,Q16935939
hsi ta-pu-hsn lake,Q16936451
hsi ta-pu-hsn hu,Q16936451
west dabusun,Q16936451
xi dabuxun lake,Q16936451
xidabuxun hu,Q16936451
west dabuxun lake,Q16936451
xi dabuxun hu,Q16936451
xidabuxun lake,Q16936451
west ta-pu-hsn lake,Q16936451
west dabuxun,Q16936451
west dabusun lake,Q16936451
dabuxun yanhu,Q16936552
dabuxun hu,Q16936552
dabsun hu,Q16936552
ta-pu-hsn hu,Q16936552
dabsan hu,Q16936552
doulatsan nor,Q16936552
dabusun-nor,Q16936552
dabsun lake,Q16936552
dabasun lake,Q16936552
dabsan lake,Q16936552
dabusun nor,Q16936552
tapuhsn hu,Q16936552
dabasun nor,Q16936552
dabasun-nor,Q16936552
dabuxun lake,Q16936552
dabusun lake,Q16936552
ta-pu-hsn yan-hu,Q16936552
dalai dabasun,Q16936552
double haven,Q16077822
yan chau tong,Q16077822
yan tong hoi,Q16077822
buk,Q16110792
veliki burget,Q16110792
krossinsee,Q16216455
crossinsee,Q16216455
lake hornborga,Q1628385
hornborgasjn,Q1628385
vyzuona,Q16477262
vyuona,Q16477262
irvys,Q16478344
glitiki eeras,Q16478344
bjarmesjon,Q16502464
bjrmesjn,Q16502464
bodtjrnen,Q16503638
bodtjarnen,Q16503638
avglen,Q16275978
avgolen,Q16275978
lake maliki,Q16328245
lake maliq,Q16328245
gjiri i lalezit,Q16356714
bay of lalzi,Q16356714
jussi vinjrv,Q16410947
vinjrv,Q16410947
kokora mustjrv,Q16410953
mustjrv,Q16410953
mustjrv,Q16412156
kurtna mustjrv,Q16412156
kurtna suurjrv,Q16412167
suurjrv,Q16412167
nkijrv,Q16412428
suurjrv,Q16412428
lake kaevandu,Q16413338
stortrske,Q16413338
bozasor lake,Q16432056
bozsasor lake,Q16432056
eeras alksnas,Q16443475
alksnas,Q16443475
galuon eeras,Q16451038
galuonai,Q16451038
giluis,Q16451513
gilis,Q16451513
glbas,Q16451911
glbo eeras,Q16451911
indrajai,Q16452906
indraj eeras,Q16452906
kertuojai,Q16456286
kertuoj eeras,Q16456286
leluki eeras,Q16458604
lielukas,Q16458604
kankaria lake,Q16384
kankaria tank,Q16384
graureihersee,Q160150
halbendorfer see,Q160380
partwitzer see,Q160442
knappensee,Q160753
strunigteich,Q162831
morskie oko,Q163246
lago sfundau,Q164570
angat dam,Q164717
steinhuder meer,Q165782
geistsee,Q166359
lake bstetrsk,Q166402
zavoj lake,Q166971
nietingsee,Q167058
lake vida,Q169061
lake melkoye (krasnoyarsk krai),Q1600939
hinnensee,Q1601049
lake parangana,Q1601146
helenensee,Q1602058
mungthannannie pool,Q1602935
hellsee,Q1603069
kirchteich,Q1603135
naknek lake,Q1604722
wildmoossee,Q1605164
seeburger see,Q1605582
kluger see,Q1605631
wholdaia lake,Q1606564
penzliner see,Q1608443
hglwrther see,Q1612426
herrensee; litschau,Q1614145
herrenwieser see,Q1614163
herzogenweiher,Q1615312
loch einich,Q1615383
herzsee,Q1615497
lewis lake,Q1616647
mellensee,Q1618147
hiltruper see,Q1618959
hinterbrhler see,Q1619644
hintersee (ramsauer ache),Q1619819
hintersteiner see,Q1619830
hirzkar lake,Q1620622
lag digl oberst,Q1621359
lake hoare,Q1621530
hochalpsee,Q1621639
reichenbachsee,Q1622500
ostorfer see,Q1622643
oedter see,Q1622728
hofsee,Q1623250
hofsee,Q1623254
hofsee,Q1623257
hohen sprenzer see,Q1623603
hohennauener see,Q1623762
hoher see,Q1623933
karpfenteich,Q1623939
hohner see,Q1624137
hohnsensee,Q1624148
lake vrana,Q1625342
holzendorfer see,Q1625458
stellisee,Q1626806
caddo lake,Q1627906
lake matagami,Q1627995
upper carawine pool,Q1628004
karikkoselk,Q1628462
hornsjn,Q1628599
mackay lake,Q1628912
qamanirjuaq lake,Q1629701
horstmarer see,Q1630145
lake toorah,Q1630162
tulemalu lake,Q1630177
pinehouse lake,Q1630194
snowbird lake,Q1630213
lake manouane,Q1630232
henik lake,Q1630249
tathlina lake,Q1630256
riedsee bei leeheim,Q1631334
lake pend oreille,Q1632195
huaytunas lake,Q1632920
hubbard lake,Q1632949
lough lene,Q1633096
nisser,Q1633266
hubertussee,Q1633640
hufeisensee,Q1634040
lake murray,Q1635229
pyhjrvi,Q1635550
krderen,Q1636385
rogen,Q1637472
lake disappointment,Q1638191
trout lake,Q1638242
mogilnoye,Q1639247
huvenhoops-see,Q1639384
huwenowsee,Q1639402
huzenbacher see,Q1639486
wendsee,Q1640014
lake vilacota,Q1640021
lake tharthar,Q1640519
rappensee,Q1641142
hllerersee,Q1644057
kleestener see,Q1644575
sandwater,Q1644693
loughrigg tarn,Q1646483
svarttjrnen,Q1648055
madabarina pool,Q1648459
rudower see,Q1649785
salziger see,Q1650809
hrzendorfer see,Q1651024
laram quta,Q1651074
cotacotani lake,Q1651089
kramssee,Q1651350
many farms lake,Q1651371
q'ara quta,Q1651763
hcker moor,Q1652081
httensee,Q1652613
ijmeer,Q1653947
vernagt-stausee,Q1654531
pleschinger see,Q1655275
steinbruch eckartsberg,Q1656283
oaky river lake,Q1656801
delamar dry lake,Q1656948
igel-see,Q1657129
lac ihema,Q1657890
ihlsee,Q1657905
iijrvi,Q1657988
pipurger speicher,Q1658291
lake illawarra,Q1658740
ilsesee,Q1659241
immalanjrvi,Q1659901
imuruk lake,Q1660535
gahar lake,Q1660536
embalse mena,Q1660814
indegardegarda pool,Q1661023
lhagba pool,Q1661691
krummer woklow,Q1663756
innominate tarn,Q1664163
inselsee,Q1664499
doln ndr elivka,Q1664615
orcadian basin,Q1667282
kostonjrvi,Q1668380
muncho lake,Q1669059
onkivesi,Q1669222
kleiner plessower see,Q1669609
schwennenzer see,Q1670059
wunsiedler weiher,Q1671486
ungeheuersee,Q1671848
ira lalaro,Q1672323
iro lake,Q1673068
lngelmvesi,Q1673116
wieltsee,Q1673284
isenachweiher,Q1673802
island bend pondage,Q1674187
isojrvi,Q1674433
lengener meer,Q1674859
itelteich,Q1675244
itzstedter see,Q1675385
lake tagalala,Q1675520
iv lake,Q1675882
lake ikl,Q1676200
lake mckerrow,Q1676416
jacobiweiher,Q1677717
steinberger see,Q1678718
schwedlersee,Q1679399
jamaica pond,Q1679823
schaplowsee,Q1680750
jamno,Q1681471
vechtesee,Q1681807
wardoomoondener pool,Q1682180
plothener teiche,Q1683020
jarrananga pool,Q1683700
jastorfer see,Q1684060
little llangothlin lake,Q1684218
jezioro gaudy,Q1686294
lake yonozero,Q1687083
xiechi lake,Q1687163
lake yessey,Q1688208
lake gardno,Q1688781
jezioro legiskie,Q1688787
jezioro kopa,Q1688785
jezioro silec,Q1688790
mikoajskie lake,Q1688788
jimperding pool,Q1689482
neumhler see,Q1689557
yukerakine pool,Q1690132
mzener see,Q1694626
wiesensee,Q1695135
lulika pool,Q1696373
loppiner see,Q1698977
alligator lake,Q16002583
lake trenche,Q16024974
lac de la trenche,Q16024973
lac loyer,Q16025071
lake jacques cartier,Q16025069
lake tourouvre,Q16025075
alendan lake,Q16047937
lake fshafvyh,Q16047967
chitgar lake,Q16047980
fadak lake,Q16050911
pyyksjrvi,Q16065440
aixi hu,Q16077883
chi hu,Q16077931
milanovac,Q16114791
ie,Q16115512
rishon lezion lake,Q16129457
beech hill pond,Q16157219
ake kule lake,Q16223246
davenport lake,Q16248654
uintah lake,Q16256196
ailik lake,Q16258983
padinjarechira,Q16259534
ganga lake (pakistan),Q16270685
ozero balakeskensor,Q16273747
alstern,Q16275733
anen,Q16275800
anten,Q16275833
aplungen,Q16275859
askesjn,Q16275910
askesjn,Q16275913
aspen,Q16275929
bergaglen,Q16276576
pihtilompolo,Q16289221
bstselet,Q16290969
bueng si fai,Q16307436
frby s,Q16323607
hummels,Q16323734
lyngsoe lake,Q16324094
prstes,Q16324310
skrs,Q16324476
slotssen,Q16324485
vejles,Q16324950
lake antoine,Q16331657
lake lessing,Q16382186
ranu tompe,Q16394917
lake obinitsa,Q16408830
pikkjrv,Q16408910
mustjrv,Q16409133
lasname karjr,Q16409521
linajrv,Q16409621
mustjrv,Q16409649
ahvenjrv,Q16409799
lake hillkeste,Q16409846
lake ainja,Q16409881
sinejrv,Q16409885
kvvrjrv,Q16410054
lake kernu,Q16410077
mustjrv,Q16410135
ahijrv,Q16410815
konnajrv,Q16411129
eistvere lake,Q16411215
mudajrv,Q16411228
umbjrv,Q16411394
lake rummu,Q16411657
mtasjrv,Q16411796
kuradijrv,Q16411945
mtasjrv,Q16412162
vike laugasjrv,Q16412169
lake mekla,Q16412192
salujrv,Q16412314
lake oandu,Q16412515
lake jaska,Q16412568
allikajrv,Q16412578
lsjrv,Q16412597
lake jrveotsa,Q16412621
lake jemisa,Q16412626
lake kadja,Q16412734
linnajrv,Q16412742
vikejrv,Q16412745
peen-kirjakjrv,Q16412781
linaleojrv,Q16412816
lake kariste,Q16412852
kivijrv,Q16412863
ruhijrv,Q16413151
lake pangodi,Q16413419
arnarvatn-stra,Q16419729
baulrvallavatn,Q16420563
ozero rybnyy sakryl,Q16431173
shaitankol,Q16431462
bueng kum,Q16433904
barak kol,Q16434715
ablainas,Q16442681
blenda,Q16442688
abromiki lake,Q16442693
adomaiio lake,Q16442748
akis,Q16442858
akis,Q16442859
aklikas,Q16442862
oklis,Q16442863
aklaeris,Q16442861
akmenis,Q16442869
akmeni lake,Q16442883
aknystlis,Q16442911
akuniuoius,Q16442928
alauas,Q16442940
aliejn lake,Q16443437
alksnas,Q16443474
alksnas,Q16443478
alksnas,Q16443476
alksnas,Q16443477
alovs lake,Q16443513
alsakys,Q16443528
alsas,Q16443529
alsuodis,Q16443533
alys,Q16443563
antakmeni lake,Q16443756
antapusns lake,Q16444129
antavilio lake,Q16444138
apaia,Q16444279
apaios lake,Q16444280
apeikikio lake,Q16444286
apiritys,Q16444300
arimaii lake,Q16444418
arinas,Q16444419
arkliadis,Q16444436
armoni lake,Q16444469
asalnai,Q16444588
eerlis,Q16444612
audenis,Q16444671
audrakampis,Q16444677
aujdas,Q16444769
aukraktis,Q16444772
auktakalni lake,Q16444810
babrinis,Q16445033
babr lake,Q16445040
bagiks lake,Q16445073
pasodinis,Q16445122
bagiks lake,Q16445143
bakiki lake,Q16445152
baki lake,Q16445153
balinis,Q16445196
lydekin (ilgaitis),Q16445231
baltelis,Q16445236
baltys,Q16445290
baltys,Q16445289
balis,Q16445324
barlintis,Q16445425
barstyi lake,Q16445435
barsukynas,Q16445445
bartkukio lake,Q16445462
bebrinis,Q16445583
bebrusai,Q16445587
bebrinis,Q16445584
bedugnis,Q16445598
bedugnis,Q16445599
bedugnis,Q16445597
bedugnlis,Q16445602
bedugn,Q16445600
bernakamp,Q16445687
bera,Q16445708
berinis,Q16445722
berinis,Q16445723
berinis,Q16445724
beruolis,Q16445738
beruvis,Q16445741
bestinis,Q16445764
bildelis,Q16445823
bildiks lake,Q16445824
bilsas baltajis,Q16445840
biruli lake,Q16445920
blidelis,Q16445968
bogulis,Q16446000
bradesas,Q16446034
brakiki lake,Q16446070
budri lake,Q16446359
buizeeris,Q16446420
burgalis,Q16446507
burgis,Q16446512
bueliks lake,Q16446627
blaitis,Q16446647
blys,Q16446648
bgnelis,Q16446700
dabotis,Q16446781
dausinas,Q16449442
dekis,Q16449551
didysai siaurys,Q16449610
paemlis didysai,Q16449609
didysis,Q16449612
didiulis,Q16449646
didiulis,Q16449644
didiulis,Q16449645
dotam lake,Q16449824
drapalis,Q16449860
dringyktis,Q16449878
drki lake,Q16449913
dubas,Q16449917
dubukas,Q16449944
dubuis,Q16449949
dulgas,Q16449970
dumblelis,Q16449975
dumblelis,Q16449976
dumblinis,Q16449982
dumblis,Q16449983
dumblis,Q16449984
dumblis,Q16449985
dumblys,Q16449992
duobels,Q16450015
duobulis,Q16450020
dusynas,Q16450038
dusynas,Q16450039
dvari lake,Q16450093
dlinis,Q16450138
dlinis,Q16450139
dlinis,Q16450140
dlin,Q16450141
driai,Q16450155
egleeris,Q16450263
eglinis,Q16450267
eglinis,Q16450270
eglinis,Q16450271
eglinis,Q16450268
eikinikio lake,Q16450324
elniakampio lake,Q16450438
endriukaii lake,Q16450505
eerinis,Q16450642
eerinis,Q16450643
eerinis,Q16450640
eerinis,Q16450646
eerinis,Q16450647
eerinis,Q16450644
eerinis,Q16450645
eerinis,Q16450650
eerinis,Q16450649
eerin,Q16450654
eerinukas,Q16450652
eerin,Q16450656
eerliabal,Q16450670
eerlis,Q16450679
eerlis,Q16450677
eerlis,Q16450685
gabys,Q16450907
gaid,Q16450931
gaidys,Q16450929
gaidn lake,Q16450933
galonas,Q16451035
galuonis,Q16451039
galstas,Q16451036
gaveiki lake,Q16451160
gavys,Q16451164
gaioni lake,Q16451175
gegrn lake,Q16451254
geluis,Q16451314
gelvis,Q16451317
gervinis,Q16451420
gervinukas,Q16451421
giedavardys,Q16451438
gilius,Q16451493
giluitis,Q16451497
giluiis,Q16451500
giltas,Q16451511
gil,Q16451509
ginkn lake,Q16451557
gipinys,Q16451736
girutikis,Q16451860
glitnas,Q16451899
jokubins lake,Q16451903
glynas,Q16451906
gomerta,Q16451954
grabuostas,Q16451981
grauis,Q16452013
grieta,Q16452132
grikis,Q16452166
gruodikis,Q16452227
gruodikis,Q16452228
gruodys,Q16452229
gruoys,Q16452232
gudeli lake,Q16452308
gulbinis,Q16452359
gulbinis,Q16452362
gulbinis,Q16452360
gyvatynas,Q16452488
gjukas,Q16452509
gla,Q16452514
gjus,Q16452512
ienalis,Q16452682
ilgai,Q16452769
ilgaitis,Q16452773
ilgajis,Q16452776
ilgelis,Q16452792
ilgiai,Q16452793
ilgis,Q16452802
ilgis,Q16452803
ilgis,Q16452800
ilgis,Q16452806
ilgis,Q16452805
ilgis,Q16452810
ilgis,Q16452809
ilgis,Q16452815
ilgis,Q16452812
ilgis,Q16452813
ilgis,Q16452818
ilgis,Q16452819
ilgis,Q16452816
ilgutis,Q16452831
ilgutis,Q16452832
ilgys,Q16452843
ilgynas,Q16452841
ilgys,Q16452847
ilgys,Q16452844
ilgys,Q16452845
ilmdas,Q16452855
imaudas,Q16452869
imbradas,Q16452891
indubas,Q16452909
ivanius,Q16453067
inarai,Q16453110
irginis,Q16453111
jagomantas,Q16453144
joniks lake,Q16453894
juknas,Q16453973
juodas kauknoris,Q16454063
juodelis,Q16454080
juodelis,Q16454081
juodis,Q16454090
juodikis,Q16454094
lankos,Q16454118
juodl,Q16454119
juodvalkis,Q16454144
jintas,Q16454733
kairn lake,Q16454897
kajutis,Q16454935
kalinauka,Q16454973
kalnyn lake,Q16455060
kalvarijos lake,Q16455094
kaman lake,Q16455153
kamastos lake,Q16455167
kamarikio lake,Q16455164
kampinis,Q16455204
kampinis,Q16455205
kania,Q16455239
kanioginas,Q16455258
karaitis,Q16455283
karaliki lake,Q16455316
karaciki lake,Q16455341
karkln lake,Q16455403
kemsinis,Q16455429
strikas,Q16455455
karvys,Q16455498
kasikas,Q16455523
kastinis,Q16455540
katinlis,Q16455582
katiius,Q16455583
kauknorlis,Q16455618
kauelis,Q16455799
kavalys,Q16455807
kavikis,Q16455820
kazimieravo lake,Q16455946
kemerio lake,Q16456230
kemsinis,Q16456232
kemsyn,Q16456233
kepurinis,Q16456251
kernavas,Q16456271
kernadtas,Q16456269
kerotis,Q16456281
kertuas,Q16456289
keris,Q16456299
kiaukli lake,Q16456330
kiauliukas,Q16456338
kiaulinis,Q16456337
kiaunas,Q16456342
kiementas,Q16456371
kilui lake,Q16456396
kiegeilis,Q16456419
kirneilis,Q16456441
klevinis,Q16456614
kliepi lake,Q16456628
iiraitis,Q16456671
krakinys,Q16456818
krakinis,Q16456817
kratas,Q16456873
kregdel,Q16456890
kreiveeris,Q16456903
kretuonyktis,Q16456960
kriaukl,Q16456964
krytas,Q16457152
kryinis,Q16457156
kubilikio lake,Q16457205
kukninis,Q16457263
kumei lake,Q16457372
kumpuolis,Q16457386
kumpuolis,Q16457388
kunigiki lake,Q16457419
kuojinis,Q16457438
kuojinis,Q16457439
kupstis,Q16457507
kurtuva,Q16457574
kurtinys,Q16457573
kurn lake,Q16457585
kvietkins lake,Q16457685
kna,Q16457824
labnava,Q16457913
lakajos,Q16458035
lateeris,Q16458120
laukesas,Q16458152
laukstn lake,Q16458183
laumelis,Q16458214
laumiakys,Q16458219
laumenas,Q16458216
laumiaklis,Q16458220
lavikio lake,Q16458258
leiciki lake,Q16458340
lestis,Q16458516
liedis,Q16458597
lieleeris,Q16458602
liminas,Q16459099
liminas,Q16459102
liminas,Q16459100
linamarka,Q16459114
linukas,Q16459185
liudvinavo lake,Q16459308
lizd lake,Q16459323
lineli lake,Q16459336
luka,Q16459387
luktas,Q16459434
luktas,Q16459435
luktinis,Q16459438
luktelis,Q16459436
luodyktis,Q16459452
lydekis,Q16459466
lyg,Q16459519
lynas,Q16459527
lynas,Q16459528
lnas,Q16459543
lvenaitis,Q16459545
lna,Q16459555
liai,Q16459553
mainia,Q16459608
makrin,Q16459646
malinis,Q16459683
malkstaitis,Q16459691
margis,Q16459794
mariiogis,Q16459917
markelis,Q16459921
matar lake,Q16464105
manelis,Q16464160
maasis gulbin lake,Q16464164
ilma maoji,Q16464223
medinis,Q16464297
mekrinis,Q16464375
mekrtas,Q16464376
mergeeris,Q16464436
merkmenys,Q16464450
mikeliki lake,Q16464619
mintagailiki lake,Q16464771
mituva,Q16464810
mikinis,Q16464847
mikinis,Q16464850
mikinis,Q16464848
mikinis,Q16464849
mikini lake,Q16464859
molinis,Q16464942
mominys,Q16464966
monis,Q16464975
moris,Q16464985
moia,Q16465046
munas,Q16465061
musia,Q16465083
mlyniokas,Q16465176
mlynis,Q16465177
naudoris,Q16465368
naujj verki lake,Q16465514
nedzingis,Q16465572
nestrvantys,Q16465684
nikajis,Q16465747
nacin lake,Q16465767
nosas,Q16465823
obeli lake,Q16465887
forbes lake,Q16466586
pabeznink lake,Q16467954
padegli lake,Q16468001
paeerio lake,Q16468089
paeeri lake,Q16468103
paeeri lake,Q16468106
paeeri lake,Q16468107
paeeri lake,Q16468104
paeeriai lake,Q16468105
paeerojus,Q16468111
paeerys,Q16468113
paglts lake,Q16468187
pakalniki lake,Q16468340
pakalni lake,Q16468346
papiliakalni lake,Q16468753
parsvtaitis,Q16468846
pasaman,Q16468859
painik,Q16468889
pastovis,Q16468915
pastovlis,Q16468916
pavilnis,Q16469096
pazelvs lake,Q16469134
peroknai,Q16469362
pernas,Q16469364
peiakurka,Q16469580
pietuvn lake,Q16469621
piliakalni lake,Q16469670
piliki lake,Q16469686
pilvinas,Q16469701
plinkaigalio lake,Q16469803
plomn lake,Q16469815
pokens lake,Q16469891
prapuntas,Q16470090
prdelis,Q16470199
prdelis,Q16470201
puginas,Q16470219
pukikio lake,Q16470233
pumpuriukas,Q16470240
puoas,Q16470295
petronikis,Q16470334
purvis,Q16470335
p lake,Q16470432
pkeeris,Q16470442
ragana,Q16470524
rago,Q16470542
raguolis,Q16470545
raibeni lake,Q16470564
raistelis,Q16470616
ramis,Q16470669
randamoni lake,Q16470749
skaistinis,Q16470846
raai,Q16470920
reiski lake,Q16470970
remtis,Q16471018
rie,Q16471079
rimietis,Q16471184
ripeiki lake,Q16471261
rotalis,Q16471528
rudauka,Q16471565
rukai,Q16471608
ruolikis,Q16471648
rdos lake,Q16471773
sagavas,Q16471861
salaperaugis,Q16471908
salinis,Q16471924
salinis,Q16471925
samanis,Q16471959
sal lake,Q16471957
samanis,Q16471960
samanis,Q16471961
samanlis,Q16471965
sausas lake,Q16472103
sauselio lake,Q16472104
sausinink lake,Q16472117
sausvingis,Q16472123
sauilio lake,Q16472125
seirijis,Q16472182
sekluotis,Q16472187
seliovinaitis,Q16472196
senkutis,Q16472237
simno lake,Q16472404
skaidrys,Q16472473
skaistins lake,Q16472482
skaistins lake,Q16472483
skeimis,Q16472530
skerdius,Q16472537
skiral,Q16472562
skritelis,Q16472633
skripk lake,Q16472647
skyplaii lake,Q16472696
smailiaiogis,Q16472735
smalvas,Q16472755
snaigynas,Q16472802
spenglas,Q16472906
spindius,Q16472923
spra,Q16472970
sravinaitis,Q16472973
staviki lake,Q16473305
stain lake,Q16473312
stelmus lake,Q16473343
stirniai,Q16473414
stirtos,Q16473424
sustojus,Q16473626
suvingis,Q16473655
suvieko lake,Q16473652
svdasas,Q16473721
sgardas,Q16473731
stikis,Q16473750
srinis,Q16473763
tabalinis,Q16473782
tabalis,Q16473784
tabalis,Q16473785
talys,Q16473822
talaik,Q16473820
taurupys,Q16473960
tautesnis,Q16473966
tauiliki lake,Q16474001
teirus,Q16474025
teiz lake,Q16474040
tramys ii,Q16474283
tramys i,Q16474284
tyklis,Q16474442
uauga,Q16474679
ulenkis,Q16474711
vabali lake,Q16474864
vadinis,Q16474921
vaga,Q16474938
vakarinis lake,Q16475208
varlinis,Q16475550
varli lake,Q16475551
vasaknas,Q16475666
vastapas,Q16475682
vazgirdoni lake,Q16475687
velneeris,Q16475760
venerka,Q16475816
veprys,Q16475822
vernijis,Q16475854
verniejus,Q16475852
versmynas,Q16475874
verinlis,Q16475898
vidugalis,Q16476005
vidurinis,Q16476021
vieknali lake,Q16476034
vilkas,Q16476241
vilkinys,Q16476257
vilnoja,Q16476454
viranglis,Q16476580
virintai,Q16476631
visbaras,Q16476668
vokelis,Q16476876
vykis,Q16476943
vykeeris,Q16476941
vyintas,Q16477257
vyuonaitis,Q16477264
veeris,Q16477308
ygla,Q16477335
ylelis,Q16477341
zapol,Q16477375
zapsys,Q16477377
zarasas,Q16477381
zelenos lake,Q16477415
zelva,Q16477419
epkeli lake,Q16477627
epki lake,Q16477629
akelis,Q16477784
aki lake,Q16477808
aminis,Q16477877
arkis,Q16477900
arnels lake,Q16477912
aulys,Q16477947
auliukas,Q16477945
ektis,Q16477995
ektys,Q16477996
ilin,Q16478248
iurpys,Q16478366
lavantas,Q16478399
lovi lake,Q16478431
vendeeris,Q16478550
venius,Q16478586
venius,Q16478587
kinaitis,Q16478631
kinis,Q16478632
drijos lake,Q16478650
drinis,Q16478652
la,Q16478664
stas,Q16478672
ris,Q16478678
aduvn lake,Q16478696
alesas,Q16478730
altytis,Q16478771
asli lake,Q16478799
augd lake,Q16478803
eimelis,Q16478820
elvos,Q16478848
ervynas,Q16478936
iegas,Q16478976
iezdis,Q16478987
iezdras,Q16478988
iezdrelis,Q16478989
ieulinis,Q16479002
ieulinis,Q16479003
ieulnys,Q16479005
iogas,Q16479052
irnajai,Q16479066
druln lake,Q16479086
akmenyt,Q16479085
vernas,Q16479161
sin lake,Q16479245
jezioro bielskie,Q16486287
abborrhlet,Q16486569
abborrsjtjrn,Q16486704
caleta valds,Q16489919
aijejaure,Q16495658
aivakjaure,Q16495753
akajaure,Q16495801
aldertjrnen,Q16496138
alep uttjajaure,Q16496218
alkvattnet,Q16496271
allakjaure,Q16496293
allejaure,Q16496298
